id,EAP,HPL,MWS
id25338,0.40231368,0.28906503,0.30862123
id25981,0.40231368,0.28906503,0.30862123
id14670,0.40231368,0.28906503,0.30862123
id12396,0.40231368,0.28906503,0.30862123
id19277,0.40231368,0.28906503,0.30862123
id24809,0.40231368,0.28906503,0.30862123
id20846,0.40231368,0.28906503,0.30862123
id11040,0.40231368,0.28906503,0.30862123
id06094,0.40231368,0.28906503,0.30862123
id22795,0.40231368,0.28906503,0.30862123
id04747,0.40231368,0.28906503,0.30862123
id05432,0.40231368,0.28906503,0.30862123
id25198,0.40231368,0.28906503,0.30862123
id00592,0.40231368,0.28906503,0.30862123
id13221,0.40231368,0.28906503,0.30862123
id23301,0.40231368,0.28906503,0.30862123
id21781,0.40231368,0.28906503,0.30862123
id00642,0.40231368,0.28906503,0.30862123
id12760,0.40231368,0.28906503,0.30862123
id13666,0.40231368,0.28906503,0.30862123
id04997,0.40231368,0.28906503,0.30862123
id21906,0.40231368,0.28906503,0.30862123
id26072,0.40231368,0.28906503,0.30862123
id19004,0.40231368,0.28906503,0.30862123
id11638,0.40231368,0.28906503,0.30862123
id01941,0.40231368,0.28906503,0.30862123
id18590,0.40231368,0.28906503,0.30862123
id01856,0.40231368,0.28906503,0.30862123
id04469,0.40231368,0.28906503,0.30862123
id11732,0.40231368,0.28906503,0.30862123
id06824,0.40231368,0.28906503,0.30862123
id11941,0.40231368,0.28906503,0.30862123
id06786,0.40231368,0.28906503,0.30862123
id22028,0.40231368,0.28906503,0.30862123
id14323,0.40231368,0.28906503,0.30862123
id11134,0.40231368,0.28906503,0.30862123
id09894,0.40231368,0.28906503,0.30862123
id19046,0.40231368,0.28906503,0.30862123
id26307,0.40231368,0.28906503,0.30862123
id22554,0.40231368,0.28906503,0.30862123
id16042,0.40231368,0.28906503,0.30862123
id19948,0.40231368,0.28906503,0.30862123
id02019,0.40231368,0.28906503,0.30862123
id02727,0.40231368,0.28906503,0.30862123
id08679,0.40231368,0.28906503,0.30862123
id27436,0.40231368,0.28906503,0.30862123
id07161,0.40231368,0.28906503,0.30862123
id11869,0.40231368,0.28906503,0.30862123
id00076,0.40231368,0.28906503,0.30862123
id00586,0.40231368,0.28906503,0.30862123
id14423,0.40231368,0.28906503,0.30862123
id25611,0.40231368,0.28906503,0.30862123
id13872,0.40231368,0.28906503,0.30862123
id08102,0.40231368,0.28906503,0.30862123
id03475,0.40231368,0.28906503,0.30862123
id07569,0.40231368,0.28906503,0.30862123
id04616,0.40231368,0.28906503,0.30862123
id07266,0.40231368,0.28906503,0.30862123
id16104,0.40231368,0.28906503,0.30862123
id05031,0.40231368,0.28906503,0.30862123
id12290,0.40231368,0.28906503,0.30862123
id26428,0.40231368,0.28906503,0.30862123
id07837,0.40231368,0.28906503,0.30862123
id19918,0.40231368,0.28906503,0.30862123
id13067,0.40231368,0.28906503,0.30862123
id11540,0.40231368,0.28906503,0.30862123
id17215,0.40231368,0.28906503,0.30862123
id01745,0.40231368,0.28906503,0.30862123
id00617,0.40231368,0.28906503,0.30862123
id02879,0.40231368,0.28906503,0.30862123
id22811,0.40231368,0.28906503,0.30862123
id17744,0.40231368,0.28906503,0.30862123
id04341,0.40231368,0.28906503,0.30862123
id08690,0.40231368,0.28906503,0.30862123
id11565,0.40231368,0.28906503,0.30862123
id09634,0.40231368,0.28906503,0.30862123
id15427,0.40231368,0.28906503,0.30862123
id11484,0.40231368,0.28906503,0.30862123
id26859,0.40231368,0.28906503,0.30862123
id02880,0.40231368,0.28906503,0.30862123
id21584,0.40231368,0.28906503,0.30862123
id14918,0.40231368,0.28906503,0.30862123
id20117,0.40231368,0.28906503,0.30862123
id17002,0.40231368,0.28906503,0.30862123
id13158,0.40231368,0.28906503,0.30862123
id11457,0.40231368,0.28906503,0.30862123
id22103,0.40231368,0.28906503,0.30862123
id27529,0.40231368,0.28906503,0.30862123
id25918,0.40231368,0.28906503,0.30862123
id24611,0.40231368,0.28906503,0.30862123
id13996,0.40231368,0.28906503,0.30862123
id05259,0.40231368,0.28906503,0.30862123
id13593,0.40231368,0.28906503,0.30862123
id18017,0.40231368,0.28906503,0.30862123
id04960,0.40231368,0.28906503,0.30862123
id13758,0.40231368,0.28906503,0.30862123
id04492,0.40231368,0.28906503,0.30862123
id05023,0.40231368,0.28906503,0.30862123
id05950,0.40231368,0.28906503,0.30862123
id11006,0.40231368,0.28906503,0.30862123
id09643,0.40231368,0.28906503,0.30862123
id06055,0.40231368,0.28906503,0.30862123
id17368,0.40231368,0.28906503,0.30862123
id14176,0.40231368,0.28906503,0.30862123
id27198,0.40231368,0.28906503,0.30862123
id05649,0.40231368,0.28906503,0.30862123
id25189,0.40231368,0.28906503,0.30862123
id05589,0.40231368,0.28906503,0.30862123
id08042,0.40231368,0.28906503,0.30862123
id13680,0.40231368,0.28906503,0.30862123
id07827,0.40231368,0.28906503,0.30862123
id18530,0.40231368,0.28906503,0.30862123
id08813,0.40231368,0.28906503,0.30862123
id05914,0.40231368,0.28906503,0.30862123
id00488,0.40231368,0.28906503,0.30862123
id03668,0.40231368,0.28906503,0.30862123
id24088,0.40231368,0.28906503,0.30862123
id02988,0.40231368,0.28906503,0.30862123
id20364,0.40231368,0.28906503,0.30862123
id16851,0.40231368,0.28906503,0.30862123
id20843,0.40231368,0.28906503,0.30862123
id27424,0.40231368,0.28906503,0.30862123
id06862,0.40231368,0.28906503,0.30862123
id19411,0.40231368,0.28906503,0.30862123
id23789,0.40231368,0.28906503,0.30862123
id23545,0.40231368,0.28906503,0.30862123
id05639,0.40231368,0.28906503,0.30862123
id07046,0.40231368,0.28906503,0.30862123
id23634,0.40231368,0.28906503,0.30862123
id05799,0.40231368,0.28906503,0.30862123
id19418,0.40231368,0.28906503,0.30862123
id21189,0.40231368,0.28906503,0.30862123
id22281,0.40231368,0.28906503,0.30862123
id16127,0.40231368,0.28906503,0.30862123
id05867,0.40231368,0.28906503,0.30862123
id01211,0.40231368,0.28906503,0.30862123
id10078,0.40231368,0.28906503,0.30862123
id17157,0.40231368,0.28906503,0.30862123
id23293,0.40231368,0.28906503,0.30862123
id03589,0.40231368,0.28906503,0.30862123
id03387,0.40231368,0.28906503,0.30862123
id21470,0.40231368,0.28906503,0.30862123
id22763,0.40231368,0.28906503,0.30862123
id02601,0.40231368,0.28906503,0.30862123
id09923,0.40231368,0.28906503,0.30862123
id05935,0.40231368,0.28906503,0.30862123
id14296,0.40231368,0.28906503,0.30862123
id04605,0.40231368,0.28906503,0.30862123
id08167,0.40231368,0.28906503,0.30862123
id12659,0.40231368,0.28906503,0.30862123
id21553,0.40231368,0.28906503,0.30862123
id13510,0.40231368,0.28906503,0.30862123
id04734,0.40231368,0.28906503,0.30862123
id17689,0.40231368,0.28906503,0.30862123
id08148,0.40231368,0.28906503,0.30862123
id14908,0.40231368,0.28906503,0.30862123
id17238,0.40231368,0.28906503,0.30862123
id27146,0.40231368,0.28906503,0.30862123
id16670,0.40231368,0.28906503,0.30862123
id12023,0.40231368,0.28906503,0.30862123
id18129,0.40231368,0.28906503,0.30862123
id07365,0.40231368,0.28906503,0.30862123
id03073,0.40231368,0.28906503,0.30862123
id14824,0.40231368,0.28906503,0.30862123
id26339,0.40231368,0.28906503,0.30862123
id16562,0.40231368,0.28906503,0.30862123
id22182,0.40231368,0.28906503,0.30862123
id27892,0.40231368,0.28906503,0.30862123
id23713,0.40231368,0.28906503,0.30862123
id00214,0.40231368,0.28906503,0.30862123
id21698,0.40231368,0.28906503,0.30862123
id17685,0.40231368,0.28906503,0.30862123
id24848,0.40231368,0.28906503,0.30862123
id01544,0.40231368,0.28906503,0.30862123
id12344,0.40231368,0.28906503,0.30862123
id00513,0.40231368,0.28906503,0.30862123
id19448,0.40231368,0.28906503,0.30862123
id11942,0.40231368,0.28906503,0.30862123
id16370,0.40231368,0.28906503,0.30862123
id06508,0.40231368,0.28906503,0.30862123
id20829,0.40231368,0.28906503,0.30862123
id27450,0.40231368,0.28906503,0.30862123
id07362,0.40231368,0.28906503,0.30862123
id15120,0.40231368,0.28906503,0.30862123
id10568,0.40231368,0.28906503,0.30862123
id09623,0.40231368,0.28906503,0.30862123
id06139,0.40231368,0.28906503,0.30862123
id24022,0.40231368,0.28906503,0.30862123
id02108,0.40231368,0.28906503,0.30862123
id14950,0.40231368,0.28906503,0.30862123
id01142,0.40231368,0.28906503,0.30862123
id15655,0.40231368,0.28906503,0.30862123
id13975,0.40231368,0.28906503,0.30862123
id00160,0.40231368,0.28906503,0.30862123
id08273,0.40231368,0.28906503,0.30862123
id13642,0.40231368,0.28906503,0.30862123
id25452,0.40231368,0.28906503,0.30862123
id24806,0.40231368,0.28906503,0.30862123
id20664,0.40231368,0.28906503,0.30862123
id13359,0.40231368,0.28906503,0.30862123
id24579,0.40231368,0.28906503,0.30862123
id23389,0.40231368,0.28906503,0.30862123
id06502,0.40231368,0.28906503,0.30862123
id03083,0.40231368,0.28906503,0.30862123
id01694,0.40231368,0.28906503,0.30862123
id21872,0.40231368,0.28906503,0.30862123
id01860,0.40231368,0.28906503,0.30862123
id18127,0.40231368,0.28906503,0.30862123
id01490,0.40231368,0.28906503,0.30862123
id00183,0.40231368,0.28906503,0.30862123
id15458,0.40231368,0.28906503,0.30862123
id04289,0.40231368,0.28906503,0.30862123
id02129,0.40231368,0.28906503,0.30862123
id10271,0.40231368,0.28906503,0.30862123
id02982,0.40231368,0.28906503,0.30862123
id15036,0.40231368,0.28906503,0.30862123
id15854,0.40231368,0.28906503,0.30862123
id10252,0.40231368,0.28906503,0.30862123
id24359,0.40231368,0.28906503,0.30862123
id18620,0.40231368,0.28906503,0.30862123
id25768,0.40231368,0.28906503,0.30862123
id16604,0.40231368,0.28906503,0.30862123
id24942,0.40231368,0.28906503,0.30862123
id12989,0.40231368,0.28906503,0.30862123
id13841,0.40231368,0.28906503,0.30862123
id15481,0.40231368,0.28906503,0.30862123
id10600,0.40231368,0.28906503,0.30862123
id18528,0.40231368,0.28906503,0.30862123
id16465,0.40231368,0.28906503,0.30862123
id14204,0.40231368,0.28906503,0.30862123
id05924,0.40231368,0.28906503,0.30862123
id16756,0.40231368,0.28906503,0.30862123
id01167,0.40231368,0.28906503,0.30862123
id27624,0.40231368,0.28906503,0.30862123
id13724,0.40231368,0.28906503,0.30862123
id03677,0.40231368,0.28906503,0.30862123
id26463,0.40231368,0.28906503,0.30862123
id15623,0.40231368,0.28906503,0.30862123
id26379,0.40231368,0.28906503,0.30862123
id25294,0.40231368,0.28906503,0.30862123
id04100,0.40231368,0.28906503,0.30862123
id23831,0.40231368,0.28906503,0.30862123
id17334,0.40231368,0.28906503,0.30862123
id19506,0.40231368,0.28906503,0.30862123
id18629,0.40231368,0.28906503,0.30862123
id09105,0.40231368,0.28906503,0.30862123
id27735,0.40231368,0.28906503,0.30862123
id22840,0.40231368,0.28906503,0.30862123
id01465,0.40231368,0.28906503,0.30862123
id27750,0.40231368,0.28906503,0.30862123
id20421,0.40231368,0.28906503,0.30862123
id23826,0.40231368,0.28906503,0.30862123
id23219,0.40231368,0.28906503,0.30862123
id06442,0.40231368,0.28906503,0.30862123
id07847,0.40231368,0.28906503,0.30862123
id16995,0.40231368,0.28906503,0.30862123
id07626,0.40231368,0.28906503,0.30862123
id21920,0.40231368,0.28906503,0.30862123
id22340,0.40231368,0.28906503,0.30862123
id22108,0.40231368,0.28906503,0.30862123
id25661,0.40231368,0.28906503,0.30862123
id16284,0.40231368,0.28906503,0.30862123
id19900,0.40231368,0.28906503,0.30862123
id20864,0.40231368,0.28906503,0.30862123
id26099,0.40231368,0.28906503,0.30862123
id00333,0.40231368,0.28906503,0.30862123
id27278,0.40231368,0.28906503,0.30862123
id16758,0.40231368,0.28906503,0.30862123
id25660,0.40231368,0.28906503,0.30862123
id05146,0.40231368,0.28906503,0.30862123
id24812,0.40231368,0.28906503,0.30862123
id12003,0.40231368,0.28906503,0.30862123
id04569,0.40231368,0.28906503,0.30862123
id08269,0.40231368,0.28906503,0.30862123
id06080,5.1373772e-06,0.0,0.9999948
id09782,0.40231368,0.28906503,0.30862123
id19722,0.40231368,0.28906503,0.30862123
id02781,0.40231368,0.28906503,0.30862123
id13385,0.40231368,0.28906503,0.30862123
id24676,0.40231368,0.28906503,0.30862123
id07628,0.40231368,0.28906503,0.30862123
id19363,0.40231368,0.28906503,0.30862123
id27392,0.40231368,0.28906503,0.30862123
id26486,0.40231368,0.28906503,0.30862123
id02440,0.40231368,0.28906503,0.30862123
id26878,0.40231368,0.28906503,0.30862123
id23044,0.40231368,0.28906503,0.30862123
id24170,0.40231368,0.28906503,0.30862123
id22332,0.40231368,0.28906503,0.30862123
id27933,0.40231368,0.28906503,0.30862123
id17535,0.40231368,0.28906503,0.30862123
id19700,0.40231368,0.28906503,0.30862123
id19809,0.40231368,0.28906503,0.30862123
id04484,0.40231368,0.28906503,0.30862123
id00481,0.40231368,0.28906503,0.30862123
id27510,0.40231368,0.28906503,0.30862123
id04635,0.40231368,0.28906503,0.30862123
id26027,0.40231368,0.28906503,0.30862123
id09300,0.40231368,0.28906503,0.30862123
id06381,0.40231368,0.28906503,0.30862123
id18038,0.40231368,0.28906503,0.30862123
id22011,0.40231368,0.28906503,0.30862123
id10608,0.40231368,0.28906503,0.30862123
id23054,0.40231368,0.28906503,0.30862123
id13904,0.40231368,0.28906503,0.30862123
id13855,0.40231368,0.28906503,0.30862123
id17630,0.40231368,0.28906503,0.30862123
id08595,0.40231368,0.28906503,0.30862123
id09532,0.40231368,0.28906503,0.30862123
id13176,0.40231368,0.28906503,0.30862123
id27237,0.40231368,0.28906503,0.30862123
id16704,0.40231368,0.28906503,0.30862123
id20994,0.40231368,0.28906503,0.30862123
id17501,0.40231368,0.28906503,0.30862123
id16509,0.40231368,0.28906503,0.30862123
id15081,0.40231368,0.28906503,0.30862123
id24414,0.40231368,0.28906503,0.30862123
id09220,0.40231368,0.28906503,0.30862123
id26514,0.40231368,0.28906503,0.30862123
id14703,0.40231368,0.28906503,0.30862123
id19838,0.40231368,0.28906503,0.30862123
id23297,0.40231368,0.28906503,0.30862123
id17113,0.40231368,0.28906503,0.30862123
id11693,0.40231368,0.28906503,0.30862123
id00847,0.40231368,0.28906503,0.30862123
id00233,0.40231368,0.28906503,0.30862123
id02776,0.40231368,0.28906503,0.30862123
id10396,0.40231368,0.28906503,0.30862123
id18222,0.40231368,0.28906503,0.30862123
id13476,0.40231368,0.28906503,0.30862123
id08007,0.40231368,0.28906503,0.30862123
id12984,0.40231368,0.28906503,0.30862123
id04174,0.40231368,0.28906503,0.30862123
id23874,0.40231368,0.28906503,0.30862123
id00595,0.40231368,0.28906503,0.30862123
id18041,0.40231368,0.28906503,0.30862123
id17403,0.40231368,0.28906503,0.30862123
id11741,0.40231368,0.28906503,0.30862123
id16928,0.40231368,0.28906503,0.30862123
id21913,0.40231368,0.28906503,0.30862123
id05939,0.40231368,0.28906503,0.30862123
id12429,0.40231368,0.28906503,0.30862123
id04447,0.40231368,0.28906503,0.30862123
id15928,0.40231368,0.28906503,0.30862123
id13126,0.40231368,0.28906503,0.30862123
id03989,0.40231368,0.28906503,0.30862123
id08950,0.40231368,0.28906503,0.30862123
id26494,0.40231368,0.28906503,0.30862123
id09289,0.40231368,0.28906503,0.30862123
id16295,0.40231368,0.28906503,0.30862123
id01616,0.40231368,0.28906503,0.30862123
id25251,0.40231368,0.28906503,0.30862123
id10354,0.40231368,0.28906503,0.30862123
id08559,0.40231368,0.28906503,0.30862123
id20385,0.40231368,0.28906503,0.30862123
id01760,0.40231368,0.28906503,0.30862123
id04242,0.40231368,0.28906503,0.30862123
id05652,0.40231368,0.28906503,0.30862123
id05269,0.40231368,0.28906503,0.30862123
id11218,0.40231368,0.28906503,0.30862123
id19158,0.40231368,0.28906503,0.30862123
id00927,0.40231368,0.28906503,0.30862123
id25636,0.40231368,0.28906503,0.30862123
id20727,0.40231368,0.28906503,0.30862123
id01645,0.40231368,0.28906503,0.30862123
id19931,0.40231368,0.28906503,0.30862123
id12473,0.40231368,0.28906503,0.30862123
id00618,0.40231368,0.28906503,0.30862123
id27329,0.40231368,0.28906503,0.30862123
id11553,0.40231368,0.28906503,0.30862123
id10357,0.40231368,0.28906503,0.30862123
id11392,0.40231368,0.28906503,0.30862123
id03634,0.40231368,0.28906503,0.30862123
id15781,0.40231368,0.28906503,0.30862123
id11706,0.40231368,0.28906503,0.30862123
id04248,0.40231368,0.28906503,0.30862123
id26011,0.40231368,0.28906503,0.30862123
id17478,0.40231368,0.28906503,0.30862123
id16179,0.40231368,0.28906503,0.30862123
id11340,0.40231368,0.28906503,0.30862123
id05629,0.40231368,0.28906503,0.30862123
id00266,0.40231368,0.28906503,0.30862123
id18514,0.40231368,0.28906503,0.30862123
id05167,0.40231368,0.28906503,0.30862123
id08943,0.40231368,0.28906503,0.30862123
id14580,0.40231368,0.28906503,0.30862123
id24496,0.40231368,0.28906503,0.30862123
id04884,0.40231368,0.28906503,0.30862123
id08011,0.40231368,0.28906503,0.30862123
id17807,0.40231368,0.28906503,0.30862123
id05694,0.40231368,0.28906503,0.30862123
id02907,0.40231368,0.28906503,0.30862123
id23235,0.40231368,0.28906503,0.30862123
id26764,0.40231368,0.28906503,0.30862123
id12226,0.40231368,0.28906503,0.30862123
id15157,0.40231368,0.28906503,0.30862123
id27127,0.40231368,0.28906503,0.30862123
id27723,0.40231368,0.28906503,0.30862123
id10742,0.40231368,0.28906503,0.30862123
id22951,0.40231368,0.28906503,0.30862123
id09429,0.40231368,0.28906503,0.30862123
id26058,0.40231368,0.28906503,0.30862123
id27415,0.40231368,0.28906503,0.30862123
id06938,0.40231368,0.28906503,0.30862123
id18702,0.40231368,0.28906503,0.30862123
id05229,0.40231368,0.28906503,0.30862123
id05219,0.40231368,0.28906503,0.30862123
id26375,0.0,0.0,0.99999994
id19622,0.40231368,0.28906503,0.30862123
id13333,0.40231368,0.28906503,0.30862123
id25849,0.40231368,0.28906503,0.30862123
id06780,0.40231368,0.28906503,0.30862123
id01128,0.40231368,0.28906503,0.30862123
id22697,0.40231368,0.28906503,0.30862123
id03725,0.40231368,0.28906503,0.30862123
id06570,0.40231368,0.28906503,0.30862123
id07834,0.40231368,0.28906503,0.30862123
id08930,0.40231368,0.28906503,0.30862123
id03276,0.40231368,0.28906503,0.30862123
id07367,0.40231368,0.28906503,0.30862123
id12250,0.40231368,0.28906503,0.30862123
id00461,0.40231368,0.28906503,0.30862123
id17583,0.40231368,0.28906503,0.30862123
id07331,0.40231368,0.28906503,0.30862123
id09844,0.40231368,0.28906503,0.30862123
id12595,0.40231368,0.28906503,0.30862123
id12911,0.40231368,0.28906503,0.30862123
id13334,0.40231368,0.28906503,0.30862123
id03231,0.40231368,0.28906503,0.30862123
id16441,0.40231368,0.28906503,0.30862123
id11427,0.40231368,0.28906503,0.30862123
id16919,0.40231368,0.28906503,0.30862123
id04388,0.40231368,0.28906503,0.30862123
id09608,0.40231368,0.28906503,0.30862123
id14912,0.40231368,0.28906503,0.30862123
id24621,0.40231368,0.28906503,0.30862123
id14904,0.40231368,0.28906503,0.30862123
id09209,0.40231368,0.28906503,0.30862123
id10425,0.40231368,0.28906503,0.30862123
id04915,0.40231368,0.28906503,0.30862123
id01417,0.40231368,0.28906503,0.30862123
id12318,0.40231368,0.28906503,0.30862123
id01184,0.40231368,0.28906503,0.30862123
id05349,0.40231368,0.28906503,0.30862123
id14718,0.40231368,0.28906503,0.30862123
id20392,0.40231368,0.28906503,0.30862123
id10071,0.40231368,0.28906503,0.30862123
id24369,0.40231368,0.28906503,0.30862123
id22137,0.40231368,0.28906503,0.30862123
id14478,0.40231368,0.28906503,0.30862123
id10018,0.40231368,0.28906503,0.30862123
id13357,0.40231368,0.28906503,0.30862123
id06093,0.40231368,0.28906503,0.30862123
id26039,0.40231368,0.28906503,0.30862123
id05974,0.40231368,0.28906503,0.30862123
id09745,0.40231368,0.28906503,0.30862123
id01255,0.40231368,0.28906503,0.30862123
id25995,0.40231368,0.28906503,0.30862123
id01205,0.40231368,0.28906503,0.30862123
id09735,0.40231368,0.28906503,0.30862123
id19431,0.40231368,0.28906503,0.30862123
id10226,0.40231368,0.28906503,0.30862123
id22446,0.40231368,0.28906503,0.30862123
id10207,0.40231368,0.28906503,0.30862123
id02564,0.40231368,0.28906503,0.30862123
id15113,0.40231368,0.28906503,0.30862123
id20230,0.40231368,0.28906503,0.30862123
id18155,0.40231368,0.28906503,0.30862123
id23722,0.40231368,0.28906503,0.30862123
id20241,0.40231368,0.28906503,0.30862123
id10580,0.40231368,0.28906503,0.30862123
id09405,0.40231368,0.28906503,0.30862123
id16297,0.40231368,0.28906503,0.30862123
id27247,0.40231368,0.28906503,0.30862123
id26321,0.40231368,0.28906503,0.30862123
id18503,0.40231368,0.28906503,0.30862123
id04178,0.40231368,0.28906503,0.30862123
id22695,0.40231368,0.28906503,0.30862123
id04368,0.40231368,0.28906503,0.30862123
id20585,0.40231368,0.28906503,0.30862123
id21615,0.40231368,0.28906503,0.30862123
id10830,0.40231368,0.28906503,0.30862123
id22143,0.40231368,0.28906503,0.30862123
id21600,0.40231368,0.28906503,0.30862123
id23773,0.40231368,0.28906503,0.30862123
id08505,0.40231368,0.28906503,0.30862123
id27152,0.40231368,0.28906503,0.30862123
id09817,0.40231368,0.28906503,0.30862123
id02355,0.40231368,0.28906503,0.30862123
id23629,0.40231368,0.28906503,0.30862123
id22194,0.40231368,0.28906503,0.30862123
id05592,0.40231368,0.28906503,0.30862123
id02916,0.40231368,0.28906503,0.30862123
id22284,0.40231368,0.28906503,0.30862123
id14574,0.40231368,0.28906503,0.30862123
id16820,0.40231368,0.28906503,0.30862123
id04513,0.40231368,0.28906503,0.30862123
id05853,0.40231368,0.28906503,0.30862123
id23528,0.40231368,0.28906503,0.30862123
id06684,0.40231368,0.28906503,0.30862123
id19793,0.40231368,0.28906503,0.30862123
id05567,0.40231368,0.28906503,0.30862123
id01637,0.40231368,0.28906503,0.30862123
id24264,0.40231368,0.28906503,0.30862123
id08558,0.40231368,0.28906503,0.30862123
id01977,0.40231368,0.28906503,0.30862123
id14665,0.40231368,0.28906503,0.30862123
id24485,0.40231368,0.28906503,0.30862123
id00331,0.40231368,0.28906503,0.30862123
id06004,0.40231368,0.28906503,0.30862123
id08168,0.40231368,0.28906503,0.30862123
id02054,0.40231368,0.28906503,0.30862123
id27733,0.40231368,0.28906503,0.30862123
id26596,0.40231368,0.28906503,0.30862123
id05275,0.40231368,0.28906503,0.30862123
id23093,0.40231368,0.28906503,0.30862123
id13304,0.40231368,0.28906503,0.30862123
id09513,0.40231368,0.28906503,0.30862123
id14943,0.40231368,0.28906503,0.30862123
id10936,0.40231368,0.28906503,0.30862123
id18771,0.40231368,0.28906503,0.30862123
id09708,0.40231368,0.28906503,0.30862123
id17204,0.40231368,0.28906503,0.30862123
id27515,0.40231368,0.28906503,0.30862123
id04438,0.40231368,0.28906503,0.30862123
id14306,0.40231368,0.28906503,0.30862123
id10235,0.40231368,0.28906503,0.30862123
id19034,0.40231368,0.28906503,0.30862123
id27850,0.40231368,0.28906503,0.30862123
id23316,0.40231368,0.28906503,0.30862123
id21265,0.40231368,0.28906503,0.30862123
id13944,0.40231368,0.28906503,0.30862123
id00416,0.40231368,0.28906503,0.30862123
id04702,0.40231368,0.28906503,0.30862123
id07679,0.40231368,0.28906503,0.30862123
id17063,0.40231368,0.28906503,0.30862123
id25840,0.40231368,0.28906503,0.30862123
id16767,0.40231368,0.28906503,0.30862123
id10275,0.40231368,0.28906503,0.30862123
id19913,0.40231368,0.28906503,0.30862123
id16158,0.40231368,0.28906503,0.30862123
id19914,0.40231368,0.28906503,0.30862123
id09409,0.40231368,0.28906503,0.30862123
id14026,0.40231368,0.28906503,0.30862123
id27022,0.40231368,0.28906503,0.30862123
id06324,0.40231368,0.28906503,0.30862123
id22614,0.40231368,0.28906503,0.30862123
id02338,0.40231368,0.28906503,0.30862123
id02862,0.40231368,0.28906503,0.30862123
id14818,0.40231368,0.28906503,0.30862123
id00648,0.40231368,0.28906503,0.30862123
id21812,0.40231368,0.28906503,0.30862123
id04567,0.40231368,0.28906503,0.30862123
id20462,0.40231368,0.28906503,0.30862123
id21110,0.40231368,0.28906503,0.30862123
id27524,0.40231368,0.28906503,0.30862123
id10739,0.40231368,0.28906503,0.30862123
id25519,0.40231368,0.28906503,0.30862123
id09509,0.40231368,0.28906503,0.30862123
id24062,0.40231368,0.28906503,0.30862123
id17909,0.40231368,0.28906503,0.30862123
id09896,0.40231368,0.28906503,0.30862123
id11587,0.40231368,0.28906503,0.30862123
id09957,0.40231368,0.28906503,0.30862123
id02070,0.40231368,0.28906503,0.30862123
id25658,0.40231368,0.28906503,0.30862123
id19870,0.40231368,0.28906503,0.30862123
id11774,0.40231368,0.28906503,0.30862123
id21315,0.40231368,0.28906503,0.30862123
id15873,0.40231368,0.28906503,0.30862123
id19302,0.40231368,0.28906503,0.30862123
id07239,0.40231368,0.28906503,0.30862123
id10178,0.40231368,0.28906503,0.30862123
id00074,0.40231368,0.28906503,0.30862123
id21736,0.40231368,0.28906503,0.30862123
id25383,0.40231368,0.28906503,0.30862123
id01649,0.40231368,0.28906503,0.30862123
id15990,0.40231368,0.28906503,0.30862123
id04940,0.40231368,0.28906503,0.30862123
id09041,0.40231368,0.28906503,0.30862123
id12499,0.40231368,0.28906503,0.30862123
id27324,0.40231368,0.28906503,0.30862123
id20396,0.40231368,0.28906503,0.30862123
id20065,0.40231368,0.28906503,0.30862123
id09659,0.40231368,0.28906503,0.30862123
id04632,0.40231368,0.28906503,0.30862123
id17313,0.40231368,0.28906503,0.30862123
id04995,0.40231368,0.28906503,0.30862123
id26559,0.40231368,0.28906503,0.30862123
id06974,0.40231368,0.28906503,0.30862123
id22141,0.40231368,0.28906503,0.30862123
id11508,0.40231368,0.28906503,0.30862123
id09766,0.40231368,0.28906503,0.30862123
id24382,0.40231368,0.28906503,0.30862123
id12016,0.40231368,0.28906503,0.30862123
id07298,0.40231368,0.28906503,0.30862123
id17985,0.40231368,0.28906503,0.30862123
id09057,0.40231368,0.28906503,0.30862123
id23310,0.40231368,0.28906503,0.30862123
id13265,0.40231368,0.28906503,0.30862123
id25920,0.40231368,0.28906503,0.30862123
id15012,0.40231368,0.28906503,0.30862123
id12939,0.40231368,0.28906503,0.30862123
id13329,0.40231368,0.28906503,0.30862123
id11410,0.40231368,0.28906503,0.30862123
id08203,0.40231368,0.28906503,0.30862123
id09399,0.40231368,0.28906503,0.30862123
id24807,0.40231368,0.28906503,0.30862123
id24976,0.40231368,0.28906503,0.30862123
id19630,0.40231368,0.28906503,0.30862123
id00231,0.40231368,0.28906503,0.30862123
id06157,0.40231368,0.28906503,0.30862123
id26817,0.40231368,0.28906503,0.30862123
id21083,0.40231368,0.28906503,0.30862123
id27634,0.40231368,0.28906503,0.30862123
id12397,0.40231368,0.28906503,0.30862123
id02643,0.40231368,0.28906503,0.30862123
id13731,0.40231368,0.28906503,0.30862123
id17953,0.40231368,0.28906503,0.30862123
id10342,0.40231368,0.28906503,0.30862123
id19652,0.40231368,0.28906503,0.30862123
id03505,0.40231368,0.28906503,0.30862123
id27602,0.40231368,0.28906503,0.30862123
id13311,0.40231368,0.28906503,0.30862123
id20008,0.40231368,0.28906503,0.30862123
id14404,0.40231368,0.28906503,0.30862123
id09413,0.40231368,0.28906503,0.30862123
id01897,0.40231368,0.28906503,0.30862123
id14873,0.40231368,0.28906503,0.30862123
id25588,0.40231368,0.28906503,0.30862123
id15549,0.40231368,0.28906503,0.30862123
id20796,0.40231368,0.28906503,0.30862123
id11138,0.40231368,0.28906503,0.30862123
id18398,0.40231368,0.28906503,0.30862123
id01871,0.40231368,0.28906503,0.30862123
